Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5UXQd6Tvgtv2UeVlsP9cYJ,"Wild Wild West","By the Time I Get to Phoenix","Injury Reserve",2021-09-15,148607,29,true,,1970-01-01T00:00:00Z,"experimental hip hop,alternative hip hop","Injury Reserve",0.451,0.549,2,-11.177,1,0.464,0.349,0.0000259,0.112,0.559,92.529,5
spotify:track:7sRlRgAiHY0mfwbLdUg0Lh,"Turned Off","The Powers That B","Death Grips",2015-02-10,277825,40,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental","Death Grips",0.249,0.992,2,-2.627,1,0.304,0.223,0,0.081,0.105,124.465,4
spotify:track:5YCIWTeH4FuPfcsou6wkmZ,"Afterburner","Pink","Boris",2006-05-16,262333,32,false,,1970-01-01T00:00:00Z,"drone metal,noise rock,sludge metal,stoner metal,drone,doom metal,stoner rock,shoegaze,post-rock","Fangsanalsatan",0.224,0.868,1,-2.646,1,0.0458,0.0281,0.104,0.246,0.333,142.34,4
spotify:track:4FRN5P4rKgwQcOzUyHp7cK,"Second Life","FACE TAT","Zach Hill",2010-10-19,165586,19,false,,1970-01-01T00:00:00Z,"math rock,noise rock,experimental,experimental hip hop","Sargent House",0.34,0.968,9,1.949,1,0.0691,0.259,0.000685,0.0901,0.132,109.479,4
spotify:track:3BElSDrkq9GkZ33YgizWOk,"Ever Somber","Absence","dälek",2005-02-08,289785,18,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental,industrial,industrial rock","Ipecac Recordings",0.409,0.804,1,-4.9,1,0.0402,0.0000336,0.0756,0.737,0.16,81.986,4
spotify:track:6B2OG1IK2YOdLzINO7Zk5I,"Crawlspace","Hiding Places","billy woods;Kenny Segal;E L U C I D",2019-03-29,225866,34,false,,1970-01-01T00:00:00Z,"experimental hip hop,alternative hip hop,east coast hip hop,underground hip hop,experimental,jazz rap","Backwoodz Studioz",0.786,0.766,11,-8.149,0,0.307,0.123,0,0.124,0.613,77,4
spotify:track:5s0oWj51ttqiINWWJynNPz,"Outside","By the Time I Get to Phoenix","Injury Reserve",2021-09-15,374390,38,true,,1970-01-01T00:00:00Z,"experimental hip hop,alternative hip hop","Injury Reserve",0.304,0.729,4,-12.562,0,0.159,0.267,0.0125,0.109,0.227,124.165,4
spotify:track:0ynz4gps9rvFEsz1bz43Iz,"Come Up And Get Me","No Love Deep Web","Death Grips",2012-10-01,252973,44,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental","Death Grips",0.525,0.645,1,-4.638,1,0.0615,0.00175,0.0000594,0.166,0.117,95.225,5
spotify:track:3oOtNXov8eHvn8nSoIEwTg,"Six, Three Times","Pink","Boris",2006-05-16,173400,29,false,,1970-01-01T00:00:00Z,"drone metal,noise rock,sludge metal,stoner metal,drone,doom metal,stoner rock,shoegaze,post-rock","Fangsanalsatan",0.257,0.988,10,-1.006,0,0.078,0.00085,0.00682,0.199,0.236,93.561,4
spotify:track:7CcE4q3bZYlWPCqbPC5MZa,"Trampled Brethren","From Filthy Tongue of Gods and Griots","dälek",2002-08-05,312401,22,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental,industrial,industrial rock","Ipecac Recordings",0.547,0.848,1,-5.245,0,0.0941,0.0203,0.00029,0.235,0.454,79.122,4
spotify:track:6u8MKsj1KsjfKj9I4R9HAV,"Heaven's Blade - Remastered","The Ape of Naples","Coil",2006-10-10,253986,27,false,,1970-01-01T00:00:00Z,"industrial,neofolk,experimental,dark ambient,drone,avant-garde,electroacoustic,industrial rock","Infinite Fog Productions",0.646,0.659,7,-10.729,1,0.13,0.228,0.0244,0.103,0.506,99.992,4
spotify:track:2Wk6kcNN2muk6tRzUk5gu8,"No Hard Feelings","Aethiopes","billy woods",2022-04-08,135927,38,false,,1970-01-01T00:00:00Z,"experimental hip hop,alternative hip hop,east coast hip hop,underground hip hop,experimental","Backwoodz Studioz",0.398,0.5,3,-7.32,1,0.0331,0.0606,0.00000811,0.135,0.136,67.205,4
spotify:track:18Dfh9l3aW6VF5bFSrizdl,"Lotus Flower","Sortilège","Preservation;Gabe 'Nandez",2025-08-15,163360,25,true,,1970-01-01T00:00:00Z,"experimental hip hop","Independent",0.178,0.416,10,-11.113,1,0.0367,0.0215,0.000736,0.373,0.294,73.964,4
spotify:track:0Fk81iRERCjpV5Ww9Wfb3g,"Up My Sleeves","The Powers That B","Death Grips",2015-02-10,316932,45,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental","Death Grips",0.248,0.849,0,-2.508,1,0.31,0.086,0,0.64,0.234,72.745,4
spotify:track:3fYkcYJSaU30Wq8tLsZhxR,"Masked Laughter (Nothing's Left)","Asphalt for Eden","dälek",2016-04-22,419281,12,false,,1970-01-01T00:00:00Z,"experimental hip hop,experimental,industrial,industrial rock","Profound Lore",0.449,0.722,10,-8.085,1,0.0955,0.416,0.0495,0.165,0.286,130.082,4
spotify:track:1UUm2oOsgm9va89t38Z0KP,"Pseudo Bread","Pink","Boris",2006-05-16,269906,32,false,,1970-01-01T00:00:00Z,"drone metal,noise rock,sludge metal,stoner metal,drone,doom metal,stoner rock,shoegaze,post-rock","Fangsanalsatan",0.213,0.944,10,-0.846,0,0.0695,0.0000125,0.124,0.0813,0.108,105.969,4
spotify:track:7g8T82fWvrGm6U5SbYY5gC,"playing around wit a flip","westside trapped","heavensouls",2026-03-08,239304,31,true,,1970-01-01T00:00:00Z,"experimental hip hop,plunderphonics,experimental","dont give up on nigerian music just yet",0.454,0.954,1,-4.511,1,0.0902,0.156,0.687,0.0851,0.457,120.005,4
spotify:track:4L0GjzLgnA9SdTZ2j5eCU7,"Spongebob","Hiding Places","billy woods;Kenny Segal",2019-03-29,232946,45,false,,1970-01-01T00:00:00Z,"experimental hip hop,alternative hip hop,east coast hip hop,underground hip hop,experimental,jazz rap","Backwoodz Studioz",0.61,0.499,4,-11.719,0,0.445,0.576,0.000338,0.108,0.285,112.08,4
spotify:track:7DtYpVesXYYw243LYnl4FO,"JimmyBreeze (1) (2024 Remastered)","cLOUDDEAD (2024 Remastered)","cLOUDDEAD",2024-10-18,420323,18,false,,1970-01-01T00:00:00Z,"experimental hip hop,cloud rap","Alpha Pup",0.322,0.624,0,-11.321,1,0.116,0.156,0.12,0.0816,0.119,76.739,4
spotify:track:3z7rspCZVGHq08UY8r9bnW,"Speak Volumes","From Filthy Tongue of Gods and Griots","dälek",2002-08-05,282505,31,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental,industrial,industrial rock","Ipecac Recordings",0.381,0.953,10,-5.339,0,0.242,0.0201,0.00000135,0.123,0.404,178.285,4
spotify:track:0WLaLy5Ni7MUaOYWTi5IuI,"Nom De Guerre","Sortilège","Preservation;Gabe 'Nandez;Ze Nkoma Mpaga Ni Ngoko",2025-08-15,210866,26,true,,1970-01-01T00:00:00Z,"experimental hip hop","Independent",0.402,0.755,2,-10.839,1,0.284,0.0208,0,0.448,0.46,100.513,5
spotify:track:5ZtF5IAVOaAQfVjbZav0K2,"System Blower","The Money Store","Death Grips",2012-04-23,228093,47,true,,1970-01-01T00:00:00Z,"experimental hip hop,experimental","Epic",0.747,0.788,11,-3.976,0,0.3,0.0292,0,0.148,0.837,140.034,4
spotify:track:6t8xB4OECAfKswnhMa64RG,"Brown Metal","Hold Your Horse Is","Hella",2002-03-19,234173,33,false,,1970-01-01T00:00:00Z,"math rock,noise rock,mathcore,post-rock","5RC",0.204,0.986,9,-3.03,1,0.081,0.149,0.758,0.267,0.0775,89.488,4
spotify:track:3qUKHr7rVXXdq4WX0SYPgw,"Checkpoints","Hiding Places","billy woods;Kenny Segal",2019-03-29,193066,39,false,,1970-01-01T00:00:00Z,"experimental hip hop,alternative hip hop,east coast hip hop,underground hip hop,experimental,jazz rap","Backwoodz Studioz",0.416,0.668,2,-7.659,1,0.089,0.195,0,0.506,0.516,145.225,4
spotify:track:6fuiDBcoeFb2OXWj8lYxce,"Shattered","Asphalt for Eden","dälek",2016-04-22,263777,15,false,,1970-01-01T00:00:00Z,"experimental hip hop,experimental,industrial,industrial rock","Profound Lore",0.491,0.79,0,-6.196,1,0.0592,0.00554,0.62,0.105,0.399,87.02,4
spotify:track:37mxwLY16HF5IVf2pmlJUy,"heyjah obialo","westside trapped","heavensouls",2026-03-08,325000,29,true,,1970-01-01T00:00:00Z,"experimental hip hop,plunderphonics,experimental","dont give up on nigerian music just yet",0.71,0.921,5,-7.123,0,0.0794,0.0773,0.527,0.322,0.672,100.004,4
spotify:track:0lyTBQ2Mo3OWfxq5PAVzmI,"DREAMS","NONE OF THIS IS REAL","DJ Rozwell",2017-06-15,217421,26,false,,1970-01-01T00:00:00Z,"plunderphonics,experimental hip hop,experimental","PSNEAKY Records",0.334,0.549,11,-14.589,1,0.048,0.21,0.884,0.246,0.698,154.76,1
spotify:track:3r0hZpAMVeUVXW0mXrfnp8,"Bascinet","Sortilège","Preservation;Gabe 'Nandez",2025-08-15,239626,34,true,,1970-01-01T00:00:00Z,"experimental hip hop","Independent",0.414,0.632,2,-10.511,1,0.352,0.1,0.00000148,0.349,0.316,76.185,4
spotify:track:7IxKaa16AYdz3danUHO6wx,"Just Abandoned Myself","Pink","Boris",2006-05-16,614626,38,false,,1970-01-01T00:00:00Z,"drone metal,noise rock,sludge metal,stoner metal,drone,doom metal,stoner rock,shoegaze,post-rock","Fangsanalsatan",0.199,0.5,3,-0.823,0,0.095,0.00000151,0.803,0.208,0.0347,96.851,4
